UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,BOT,2,SATR,1,30,,,,9.1,3.1,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,BOT,2,SATR,2,35,,,,9.1,3.1,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,CAN,1,SATR,1,3,,,,4.8,4.6,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,CAN,2,SATR,11,3.5,3,4,,4.9,4.6,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,CAN,2,SATR,1,4,,,,4.9,4.6,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,CAN,2,SATR,8,4.5,4,5,,4.9,4.6,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,CAN,2,SATR,1,35,,,,4.9,4.6,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,CAN,2,SATR,1,40,,,,4.9,4.6,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,MID,1,SATR,1,20,,,,4.9,4.6,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INMID,MID,1,SATR,1,23,,,,4.9,4.6,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,BOT,1,SATR,1,25,,,,6.1,4.6,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,BOT,2,SATR,1,25,,,,6.1,4.6,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,CAN,1,SATR,4,4,,,,3,3,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,CAN,1,SATR,1,30,,,,3,3,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,CAN,1,SATR,1,35,,,,3,3,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,CAN,2,SATR,12,3,,,,3,3,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,CAN,2,SATR,7,4,,,,3,3,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,CAN,2,SATR,6,4.5,4,5,,3,3,,,,3
